State,County,Total Precincts,Precincts Reporting,Obama,McCain,Other
Montana,Lake ,22,22,"6,693","6,463",638
Montana,Lewis & Clark ,56,56,"16,939","14,794",788
Montana,Liberty ,4,4,367,594,40
Montana,Lincoln ,14,14,"3,018","5,699",494
Montana,Madison ,8,8,"1,596","2,803",137
Montana,McCone ,3,3,321,726,44
Montana,Meagher ,1,1,298,624,41
Montana,Mineral ,6,6,844,"1,051",96
Montana,Missoula ,101,101,"35,701","20,266","1,738"
Montana,Musselshell ,6,6,615,"1,552",87
Montana,Park ,15,15,"4,140","4,349",342
Montana,Petroleum ,1,1,68,227,5
Montana,Phillips ,13,13,638,"1,423",62
Montana,Pondera ,8,8,"1,224","1,583",72
Montana,Powder River ,8,8,207,797,23
Montana,Powell ,12,12,"1,021","1,679",109
Montana,Prairie ,4,4,211,503,21
Montana,Ravalli ,22,22,"8,332","12,922",676
Montana,Richland ,15,15,"1,196","3,158",129
Montana,Roosevelt ,13,13,"2,527","1,455",113
Montana,Rosebud ,12,12,"1,898","1,739",122
Montana,Sanders ,10,10,"1,964","3,556",315
Montana,Sheridan ,6,6,953,987,66
Montana,Silver Bow ,44,44,"11,651","4,806",467
Montana,Stillwater ,8,8,"1,512","2,989",164
Montana,Sweet Grass ,5,5,552,"1,433",46
Montana,Teton ,5,5,"1,291","1,873",104
Montana,Toole ,7,7,736,"1,321",67
Montana,Treasure ,3,3,154,310,16
Montana,Valley ,11,11,"1,616","2,099",143
Montana,Wheatland ,5,5,286,632,35
Montana,Wibaux ,1,1,146,379,36
Montana,Yellowstone ,69,69,"31,740","36,225","1,878"
Nebraska,Adams ,28,28,"4,624","8,163",215
Nebraska,Antelope ,14,14,754,"2,367",36
Nebraska,Arthur ,1,1,39,217,6
Nebraska,Banner ,1,1,61,341,6
Nebraska,Blaine ,1,1,43,266,7
Nebraska,Boone ,10,10,742,"2,042",40
Nebraska,Box Butte ,9,9,"1,844","2,888",136
Nebraska,Boyd ,4,4,250,839,20
Nebraska,Brown ,4,4,311,"1,208",48
Nebraska,Buffalo ,34,34,"5,768","12,920",256
Nebraska,Burt ,11,11,"1,406","1,895",59
Nebraska,Butler ,21,21,"1,175","2,534",80
Nebraska,Cass ,30,30,"4,709","7,076",188
Nebraska,Cedar ,17,17,"1,187","2,912",65
Nebraska,Chase ,6,6,341,"1,466",22
Nebraska,Cherry ,21,21,599,"2,360",91
Nebraska,Cheyenne ,10,10,"1,064","3,284",65
Nebraska,Clay ,12,12,761,"2,134",61
Nebraska,Colfax ,6,6,"1,125","2,014",51
Nebraska,Cuming ,9,9,"1,255","2,701",74
Nebraska,Custer ,39,39,"1,178","4,220",84
Nebraska,Dakota ,14,14,"2,966","3,255",93
Nebraska,Dawes ,12,12,"1,245","2,330",102
Nebraska,Dawson ,20,20,"2,352","5,368",111
Nebraska,Deuel ,3,3,243,732,18
Nebraska,Dixon ,12,12,946,"1,785",54
Nebraska,Dodge ,32,32,"6,587","8,482",240
Nebraska,Douglas ,352,352,"112,460","104,030","2,734"
Nebraska,Dundy ,4,4,218,783,18
Nebraska,Fillmore ,16,16,953,"1,907",54
Nebraska,Franklin ,5,5,442,"1,078",27
Nebraska,Frontier ,5,5,348,"1,030",19
Nebraska,Furnas ,8,8,556,"1,725",45
Nebraska,Gage ,28,28,"4,405","5,389",211
Nebraska,Garden ,5,5,283,844,11
Nebraska,Garfield ,4,4,212,800,16
Nebraska,Gosper ,4,4,260,771,11
Nebraska,Grant ,7,7,41,321,6
Nebraska,Greeley ,5,5,457,714,26
Nebraska,Hall ,40,40,"7,687","12,788",329
Nebraska,Hamilton ,12,12,"1,322","3,362",60
Nebraska,Harlan ,9,9,399,"1,327",35
Nebraska,Hayes ,3,3,85,460,7
Nebraska,Hitchcock ,4,4,346,997,26
Nebraska,Holt ,14,14,"1,065","3,663",118
Nebraska,Hooker ,2,2,75,355,8
Nebraska,Howard ,9,9,"1,083","1,847",56
Nebraska,Jefferson ,11,11,"1,504","2,091",65
Nebraska,Johnson ,9,9,914,"1,139",42
Nebraska,Kearney ,13,13,870,"2,217",46
Nebraska,Keith ,12,12,965,"2,917",41
Nebraska,Keya Paha ,4,4,115,409,7
Nebraska,Kimball ,6,6,427,"1,328",24
Nebraska,Knox ,9,9,"1,248","2,724",87
Nebraska,Lancaster ,223,223,"63,464","57,925","1,772"
Nebraska,Lincoln ,28,28,"4,937","10,609",328
Nebraska,Logan ,1,1,81,327,7
Nebraska,Loup ,1,1,86,302,3
Nebraska,Madison ,24,24,"4,076","9,542",202
Nebraska,McPherson ,1,1,45,240,8
Nebraska,Merrick ,15,15,978,"2,356",56
Nebraska,Morrill ,10,10,546,"1,700",62
Nebraska,Nance ,6,6,540,"1,110",36
Nebraska,Nemaha ,10,10,"1,207","2,090",79
Nebraska,Nuckolls ,9,9,692,"1,607",56
Nebraska,Otoe ,17,17,"2,893","3,991",116
Nebraska,Pawnee ,6,6,481,857,38
Nebraska,Perkins ,3,3,310,"1,086",15
Nebraska,Phelps ,13,13,"1,043","3,340",54
Nebraska,Pierce ,6,6,781,"2,372",52
Nebraska,Platte ,31,31,"3,734","9,279",209
Nebraska,Polk ,7,7,665,"1,810",45
Nebraska,Red Willow ,16,16,"1,216","3,748",77
Nebraska,Richardson ,15,15,"1,121","1,880",77
Nebraska,Rock ,6,6,136,635,16
Nebraska,Saline ,13,13,"2,597","2,373",114
Nebraska,Sarpy ,88,88,"27,663","38,443",933
Nebraska,Saunders ,19,19,"3,739","6,132",203
Nebraska,Scotts Bluff ,31,31,"4,645","9,575",232
Nebraska,Seward ,17,17,"2,671","4,596",150
Nebraska,Sheridan ,9,9,451,"1,934",53
Nebraska,Sherman ,7,7,583,940,33
Nebraska,Sioux ,2,2,116,600,12
Nebraska,Stanton ,16,16,657,"1,772",37
Nebraska,Thayer ,9,9,850,"1,729",41
Nebraska,Thomas ,1,1,51,331,8
Nebraska,Thurston ,9,9,"1,108",970,34
Nebraska,Valley ,8,8,704,"1,647",52
Nebraska,Washington ,16,16,"3,681","6,409",169
Nebraska,Wayne ,11,11,"1,249","2,503",56
Nebraska,Webster ,6,6,550,"1,323",32
Nebraska,Wheeler ,2,2,96,334,7
Nebraska,York ,15,15,"1,594","4,807",88
Nevada,Carson City ,26,26,"11,622","11,419",638
Nevada,Churchill ,19,19,"3,494","6,831",279
Nevada,Clark ,"1,150","1,150","379,204","256,401","13,299"
Nevada,Douglas ,41,41,"10,671","14,645",584
Nevada,Elko ,41,41,"4,537","10,958",509
Nevada,Esmeralda ,5,5,104,303,38
Nevada,Eureka ,4,4,144,564,37
Nevada,Humboldt ,15,15,"1,909","3,584",169
Nevada,Lander ,9,9,574,"1,462",59
Nevada,Lincoln ,5,5,518,"1,498",91
Nevada,Lyon ,40,40,"8,405","12,154",544
Nevada,Mineral ,12,12,"1,082","1,131",94
Nevada,Nye ,33,33,"7,223","9,535",728
Nevada,Pershing ,6,6,673,"1,075",88
Nevada,Storey ,15,15,"1,099","1,245",69
Nevada,Washoe ,584,584,"99,395","76,743","3,856"
Nevada,White Pine ,10,10,"1,230","2,440",172
New Hampshire,Belknap ,16,16,"16,796","16,402",267
New Hampshire,Carroll ,18,18,"15,204","13,354",295
New Hampshire,Cheshire ,27,27,"26,971","15,205",382
New Hampshire,Coos ,27,27,"9,681","6,645",167
New Hampshire,Grafton ,41,41,"31,446","17,687",475
New Hampshire,Hillsborough ,49,49,"104,516","97,331","1,770"
New Hampshire,Merrimack ,38,38,"45,039","34,006",610
New Hampshire,Rockingham ,41,41,"83,673","82,102","1,435"
New Hampshire,Strafford ,27,27,"37,977","25,008",548
New Hampshire,Sullivan ,17,17,"13,288","9,197",171
New Jersey,Atlantic ,163,163,"62,498","46,244","1,216"
New Jersey,Bergen ,553,553,"208,410","174,526","3,998"
New Jersey,Burlington ,365,365,"121,222","83,078","2,163"
New Jersey,Camden ,331,330,"142,433","68,072","3,023"
New Jersey,Cape May ,128,128,"20,510","24,591",572
New Jersey,Cumberland ,92,92,"34,355","22,238",782
New Jersey,Essex ,551,547,"228,944","72,370","1,769"
New Jersey,Gloucester ,226,226,"76,789","60,017","1,839"
New Jersey,Hudson ,451,451,"141,557","51,478","1,663"
New Jersey,Hunterdon ,114,114,"29,637","38,966",974
New Jersey,Mercer ,257,256,"99,719","47,196","1,742"
New Jersey,Middlesex ,597,597,"179,924","115,969","3,285"
New Jersey,Monmouth ,453,453,"147,424","159,461","3,419"
New Jersey,Morris ,395,395,"101,245","122,706","2,135"
New Jersey,Ocean ,384,384,"109,240","159,480","3,409"
New Jersey,Passaic ,281,281,"110,331","71,850","1,575"
New Jersey,Salem ,45,45,"15,909","14,763",502
New Jersey,Somerset ,263,263,"73,785","67,221","1,589"
New Jersey,Sussex ,119,119,"28,692","43,998","1,124"
New Jersey,Union ,438,438,"132,006","73,967","1,766"
New Jersey,Warren ,90,90,"20,421","27,304",807
New Mexico,Bernalillo ,423,423,"168,406","109,212","3,648"
New Mexico,Catron ,11,11,659,"1,396",50
New Mexico,Chaves ,52,52,"8,160","13,630",262
New Mexico,Cibola ,25,25,"3,176","1,717",73
New Mexico,Colfax ,22,22,"3,465","2,800",87
New Mexico,Curry ,39,39,"4,655","9,585",169
New Mexico,DeBaca ,4,4,358,676,9
New Mexico,Dona Ana ,115,115,"38,574","27,211",891
New Mexico,Eddy ,41,41,"7,289","12,468",242
New Mexico,Grant ,35,35,"8,092","5,381",205
New Mexico,Guadalupe ,5,5,"1,541",615,19
New Mexico,Harding ,2,2,256,357,8
New Mexico,Hidalgo ,6,6,990,934,22
New Mexico,Lea ,45,45,"5,084","13,301",189
New Mexico,Lincoln ,21,21,"3,482","5,906",157
New Mexico,Los Alamos ,20,20,"5,709","4,986",176
New Mexico,Luna ,13,13,"4,289","3,857",156
New Mexico,McKinley ,64,64,"15,993","6,183",247
New Mexico,Mora ,13,13,"2,156",565,21
New Mexico,Otero ,47,47,"8,602","12,791",349
New Mexico,Quay ,14,14,"1,546","2,363",82
New Mexico,Rio Arriba ,44,44,"11,245","3,648",137
New Mexico,Roosevelt ,23,23,"2,270","4,285",105
New Mexico,San Juan ,72,72,"17,645","27,418",608
New Mexico,San Miguel ,32,32,"10,128","2,421",140
New Mexico,Sandoval ,83,83,"32,102","24,887",754
New Mexico,Santa Fe ,88,88,"53,802","15,443",818
New Mexico,Sierra ,14,14,"2,351","3,011",116
New Mexico,Socorro ,28,28,"4,643","3,011",166
New Mexico,Taos ,36,36,"13,384","2,827",202
New Mexico,Torrance ,18,18,"3,068","3,721",119
New Mexico,Union ,8,8,492,"1,218",22
New Mexico,Valencia ,35,35,"15,142","13,033",393
New York,Albany ,345,345,"86,096","47,629","2,512"
New York,Allegany ,40,40,"6,396","10,308",318
New York,Bronx ,976,976,"300,327","38,560","1,724"
New York,Brooklyn ,"2,032","2,032","545,785","139,594","6,209"
New York,Broome ,190,190,"43,510","37,773","1,312"
New York,Cattaraugus ,79,79,"13,858","16,975",489
New York,Cayuga ,65,65,"16,667","14,283",588
New York,Chautauqua ,122,122,"26,936","26,593",989
New York,Chemung ,86,86,"17,706","18,793",388
New York,Chenango ,42,42,"9,256","9,708",366
New York,Clinton ,70,70,"18,232","11,535",440
New York,Columbia ,58,58,"15,536","12,851",489
New York,Cortland ,28,28,"10,616","8,970",315
New York,Delaware ,59,59,"8,562","9,765",361
New York,Dutchess ,249,245,"64,759","55,601","1,413"
New York,Erie ,986,911,"218,645","154,716","5,769"
New York,Essex ,42,42,"9,531","7,189",252
New York,Franklin ,49,49,"9,593","6,245",222
New York,Fulton ,49,49,"9,147","11,537",337
New York,Genesee ,53,53,"10,029","14,573",341
New York,Greene ,52,52,"9,611","11,992",342
New York,Hamilton ,11,11,"1,060","1,903",24
New York,Herkimer ,58,58,"10,920","13,213",370
New York,Jefferson ,91,91,"16,222","18,593",415
New York,Lewis ,31,31,"4,813","5,700",121
New York,Livingston ,61,61,"13,446","15,906",401
New York,Madison ,55,55,"13,299","13,560",579
New York,Manhattan ,"1,247","1,247","490,634","79,448","6,223"
New York,Monroe ,816,816,"196,564","139,001","3,966"
New York,Montgomery ,48,48,"8,592","10,428",557
New York,Nassau ,"1,142","1,142","316,523","272,765","4,740"
New York,Niagara ,181,181,"44,105","43,748","1,453"
New York,Oneida ,192,192,"45,531","46,555","1,514"
New York,Onondaga ,459,459,"118,390","80,476","3,364"
New York,Ontario ,92,92,"22,797","23,000",673
New York,Orange ,321,321,"73,299","68,896","1,473"
New York,Orleans ,40,40,"6,142","9,166",260
New York,Oswego ,124,124,"23,192","21,991",852
New York,Otsego ,57,57,"12,072","11,059",438
New York,Putnam ,86,86,"19,371","23,545",383
New York,Queens ,"1,495","1,495","436,398","144,362","5,710"
New York,Rensselaer ,134,134,"36,550","31,126","1,212"
New York,Rockland ,271,271,"65,134","58,199",817
New York,Saint Lawrence ,102,102,"21,642","15,972",503
New York,Saratoga ,196,196,"51,932","49,734","1,688"
New York,Schenectady ,127,127,"35,529","28,172","1,306"
New York,Schoharie ,27,27,"5,760","7,520",269
New York,Schuyler ,17,17,"3,792","4,431",120
New York,Seneca ,27,27,"6,903","6,556",248
New York,Staten Island ,357,357,"73,192","80,853",987
New York,Steuben ,85,85,"15,823","22,690",413
New York,Suffolk ,"1,047","1,047","318,920","289,236","6,168"
New York,Sullivan ,63,63,"15,850","13,312",591
New York,Tioga ,48,48,"9,702","12,077",295
New York,Tompkins ,74,74,"26,401","11,004",645
New York,Ulster ,164,164,"50,300","31,394","1,344"
New York,Warren ,70,70,"14,416","14,422",435
New York,Washington ,52,52,"11,867","11,717",399
New York,Wayne ,67,67,"16,831","21,083",491
New York,Westchester ,"1,033","1,030","248,249","143,086","3,456"
New York,Wyoming ,40,40,"6,035","10,487",263
New York,Yates ,20,20,"4,390","4,784",30
North Carolina,Alamance ,39,39,"28,590","34,501",433
North Carolina,Alexander ,18,18,"5,153","11,747",187
North Carolina,Alleghany ,9,9,"2,017","3,117",79
North Carolina,Anson ,13,13,"6,293","4,067",43
North Carolina,Ashe ,19,19,"4,861","7,885",193
North Carolina,Avery ,21,21,"2,163","5,617",40
North Carolina,Beaufort ,23,23,"9,426","13,437",100
North Carolina,Bertie ,14,14,"6,248","3,338",22
North Carolina,Bladen ,19,19,"7,846","7,530",65
North Carolina,Brunswick ,25,25,"21,280","30,662",332
North Carolina,Buncombe ,82,82,"69,415","52,236",875
North Carolina,Burke ,35,35,"14,623","21,766",272
North Carolina,Cabarrus ,47,47,"31,191","45,340",478
North Carolina,Caldwell ,25,25,"12,007","22,397",328
North Carolina,Camden ,5,5,"1,587","3,118",55
North Carolina,Carteret ,36,36,"11,079","22,868",198
North Carolina,Caswell ,13,13,"5,466","5,177",83
North Carolina,Catawba ,42,42,"25,535","42,843",486
North Carolina,Chatham ,21,21,"17,783","14,591",236
North Carolina,Cherokee ,18,18,"3,748","8,591",100
North Carolina,Chowan ,8,8,"3,652","3,751",32
North Carolina,Clay ,11,11,"1,731","3,692",60
North Carolina,Cleveland ,30,30,"17,274","25,950",222
North Carolina,Columbus ,28,28,"11,088","12,998",135
North Carolina,Craven ,29,29,"17,335","23,163",206
North Carolina,Cumberland ,71,71,"73,926","51,596",435
North Carolina,Currituck ,13,13,"3,685","7,159",78
North Carolina,Dare ,18,18,"7,760","9,621",130
North Carolina,Davidson ,45,45,"22,192","45,135",535
North Carolina,Davie ,16,16,"6,102","13,846",149
North Carolina,Duplin ,21,21,"8,866","10,734",76
North Carolina,Durham ,59,59,"102,237","32,040",642
North Carolina,Edgecombe ,23,23,"17,365","8,416",56
North Carolina,Forsyth ,103,103,"90,712","73,304",918
North Carolina,Franklin ,20,20,"13,022","13,183",194
North Carolina,Gaston ,48,48,"31,247","52,220",471
North Carolina,Gates ,8,8,"2,827","2,546",21
North Carolina,Graham ,6,6,"1,265","2,824",39
North Carolina,Granville ,17,17,"13,010","11,373",127
North Carolina,Greene ,12,12,"3,774","4,258",26
North Carolina,Guilford ,160,160,"141,680","97,511","1,292"
North Carolina,Halifax ,32,32,"15,726","8,867",47
North Carolina,Harnett ,15,15,"16,519","23,311",215
North Carolina,Haywood ,31,31,"12,724","14,902",235
North Carolina,Henderson ,37,37,"20,062","30,903",382
North Carolina,Hertford ,15,15,"7,479","3,083",24
North Carolina,Hoke ,16,16,"9,133","6,197",71
North Carolina,Hyde ,9,9,"1,225","1,203",11
North Carolina,Iredell ,31,31,"27,201","44,979",444
North Carolina,Jackson ,19,19,"8,671","7,793",129
North Carolina,Johnston ,41,41,"26,475","43,164",390
North Carolina,Jones ,9,9,"2,364","2,807",25
North Carolina,Lee ,12,12,"10,703","12,652",157
North Carolina,Lenoir ,24,24,"13,157","13,281",91
North Carolina,Lincoln ,30,30,"11,674","23,561",271
North Carolina,Macon ,15,15,"6,603","10,262",156
North Carolina,Madison ,14,14,"5,011","5,175",104
North Carolina,Martin ,15,15,"6,488","5,914",31
North Carolina,McDowell ,19,19,"6,514","11,382",169
North Carolina,Mecklenburg ,198,198,"252,642","152,957","1,891"
North Carolina,Mitchell ,11,11,"2,220","5,472",53
North Carolina,Montgomery ,16,16,"4,870","6,125",82
North Carolina,Moore ,27,27,"17,534","27,165",268
North Carolina,Nash ,28,28,"23,013","23,660",183
North Carolina,New Hanover ,45,45,"48,588","50,004",558
North Carolina,Northampton ,20,20,"6,893","3,662",34
North Carolina,Onslow ,26,26,"19,296","29,942",281
North Carolina,Orange ,46,46,"53,712","20,226",518
North Carolina,Pamlico ,12,12,"2,820","3,809",37
North Carolina,Pasquotank ,15,15,"10,170","7,720",72
North Carolina,Pender ,22,22,"9,832","13,517",149
North Carolina,Perquimans ,9,9,"2,761","3,674",29
North Carolina,Person ,16,16,"8,410","10,007",108
North Carolina,Pitt ,40,40,"39,763","33,429",251
North Carolina,Polk ,9,9,"4,394","5,986",122
North Carolina,Randolph ,42,42,"16,280","40,644",493
North Carolina,Richmond ,18,18,"9,586","9,316",116
North Carolina,Robeson ,43,43,"22,315","16,883",205
North Carolina,Rockingham ,20,20,"16,730","22,435",312
North Carolina,Rowan ,46,46,"23,272","37,284",476
North Carolina,Rutherford ,19,19,"9,595","18,631",196
North Carolina,Sampson ,25,25,"11,753","13,952",104
North Carolina,Scotland ,12,12,"8,105","5,972",33
North Carolina,Stanly ,25,25,"8,815","19,193",186
North Carolina,Stokes ,22,22,"6,816","14,335",256
North Carolina,Surry ,31,31,"10,399","18,574",220
North Carolina,Swain ,7,7,"2,803","2,896",49
North Carolina,Transylvania ,20,20,"7,203","9,299",146
North Carolina,Tyrrell ,8,8,932,960,14
North Carolina,Union ,51,51,"31,038","53,882",528
North Carolina,Vance ,18,18,"13,095","7,584",65
North Carolina,Wake ,200,200,"247,914","183,291","2,869"
North Carolina,Warren ,16,16,"6,663","2,992",32
North Carolina,Washington ,8,8,"3,734","2,667",19
North Carolina,Watauga ,22,22,"14,513","13,303",231
North Carolina,Wayne ,32,32,"22,507","26,800",168
North Carolina,Wilkes ,30,30,"8,889","20,152",286
North Carolina,Wilson ,26,26,"19,754","18,338",128
North Carolina,Yadkin ,14,14,"4,501","12,355",139
North Carolina,Yancey ,13,13,"4,470","5,021",111
North Dakota,Adams ,1,1,434,785,48
North Dakota,Barnes ,15,15,"2,723","2,808",127
North Dakota,Benson ,8,8,"1,566",772,32
North Dakota,Billings ,3,3,114,375,10
North Dakota,Bottineau ,13,13,"1,384","2,046",70
North Dakota,Bowman ,4,4,478,"1,106",55
North Dakota,Burke ,6,6,285,639,17
North Dakota,Burleigh ,35,35,"15,524","25,381",725
North Dakota,Cass ,35,35,"37,577","32,515","1,227"
North Dakota,Cavalier ,10,10,930,"1,125",70
North Dakota,Dickey ,3,3,"1,039","1,517",50
North Dakota,Divide ,4,4,461,629,37
North Dakota,Dunn ,11,11,526,"1,078",37
North Dakota,Eddy ,5,5,582,548,34
North Dakota,Emmons ,5,5,545,"1,226",61
North Dakota,Foster ,6,6,687,913,50
North Dakota,Golden Valley ,1,1,209,640,23
North Dakota,Grand Forks ,43,43,"16,079","14,498",579
North Dakota,Grant ,4,4,402,869,44
North Dakota,Griggs ,7,7,597,682,34
North Dakota,Hettinger ,3,3,406,892,49
North Dakota,Kidder ,6,6,421,751,53
North Dakota,LaMoure ,9,9,868,"1,307",63
North Dakota,Logan ,5,5,299,725,32
North Dakota,McHenry ,8,8,980,"1,371",60
North Dakota,McIntosh ,6,6,579,914,37
North Dakota,McKenzie ,14,14,932,"1,730",42
North Dakota,McLean ,11,11,"1,858","2,762",102
North Dakota,Mercer ,14,14,"1,472","2,788",131
North Dakota,Morton ,18,18,"5,073","7,853",316
North Dakota,Mountrail ,9,9,"1,476","1,403",55
North Dakota,Nelson ,5,5,904,797,45
North Dakota,Oliver ,7,7,332,680,26
North Dakota,Pembina ,6,6,"1,486","1,710",89
North Dakota,Pierce ,8,8,792,"1,300",45
North Dakota,Ramsey ,8,8,"2,311","2,358",87
North Dakota,Ransom ,6,6,"1,369",993,64
North Dakota,Renville ,5,5,505,796,42
North Dakota,Richland ,18,18,"3,510","3,892",150
North Dakota,Rolette ,5,5,"3,403","1,042",86
North Dakota,Sargent ,5,5,"1,112",774,34
North Dakota,Sheridan ,6,6,227,550,18
North Dakota,Sioux ,7,7,"1,144",215,17
North Dakota,Slope ,3,3,106,297,8
North Dakota,Stark ,13,13,"3,794","7,019",244
North Dakota,Steele ,5,5,612,404,14
North Dakota,Stutsman ,12,12,"4,042","5,484",227
North Dakota,Towner ,3,3,620,536,40
North Dakota,Traill ,13,13,"2,135","1,839",60
North Dakota,Walsh ,18,18,"2,323","2,410",141
North Dakota,Ward ,32,32,"10,125","15,038",415
North Dakota,Wells ,6,6,840,"1,468",68
North Dakota,Williams ,15,15,"2,915","6,273",161
Ohio,Adams ,35,35,"4,041","6,725",297
Ohio,Allen ,121,121,"16,575","26,167",706
Ohio,Ashland ,65,65,"9,027","14,788",692
Ohio,Ashtabula ,127,127,"24,233","18,464","2,043"
Ohio,Athens ,69,69,"19,258","9,107",602
Ohio,Auglaize ,40,40,"6,492","15,938",349
Ohio,Belmont ,83,83,"15,986","15,127",668
Ohio,Brown ,35,35,"7,280","11,873",401
Ohio,Butler ,298,298,"62,871","101,537","2,303"
Ohio,Carroll ,26,26,"6,302","6,952",449
Ohio,Champaign ,28,28,"7,161","10,919",351
Ohio,Clark ,100,100,"29,122","31,821","1,108"
Ohio,Clermont ,200,200,"30,124","60,287","1,251"
Ohio,Clinton ,38,38,"6,267","12,037",323
Ohio,Columbiana ,103,103,"21,222","24,891",987
Ohio,Coshocton ,43,43,"7,580","8,583",489
Ohio,Crawford ,46,46,"8,045","12,050",556
Ohio,Cuyahoga ,"1,436","1,436","441,836","196,369","6,804"
Ohio,Darke ,43,43,"7,456","17,226",493
Ohio,Defiance ,42,42,"7,394","9,334",330
Ohio,Delaware ,131,131,"35,848","53,670",954
Ohio,Erie ,62,62,"22,277","17,080",639
Ohio,Fairfield ,125,125,"28,487","40,708","1,087"
Ohio,Fayette ,26,26,"4,199","6,931",183
Ohio,Franklin ,860,860,"305,447","205,701","6,596"
Ohio,Fulton ,35,35,"9,627","11,414",373
Ohio,Gallia ,35,35,"4,616","8,047",292
Ohio,Geauga ,96,96,"20,692","28,314",735
Ohio,Greene ,145,145,"27,162","39,252",852
Ohio,Guernsey ,35,35,"7,369","8,950",493
Ohio,Hamilton ,880,880,"208,802","187,862","4,103"
Ohio,Hancock ,63,63,"13,357","21,898",671
Ohio,Hardin ,38,38,"4,847","7,553",340
Ohio,Harrison ,16,16,"3,495","3,717",228
Ohio,Henry ,33,33,"6,163","8,091",273
Ohio,Highland ,37,37,"6,437","11,390",405
Ohio,Hocking ,34,34,"6,083","6,201",331
Ohio,Holmes ,19,19,"3,074","7,590",247
Ohio,Huron ,52,52,"9,461","10,001",447
Ohio,Jackson ,36,36,"5,108","7,837",363
Ohio,Jefferson ,82,82,"17,266","17,216",729
Ohio,Knox ,58,58,"10,702","16,207",557
Ohio,Lake ,215,215,"54,786","54,441","1,869"
Ohio,Lawrence ,84,84,"10,956","15,055",502
Ohio,Licking ,129,129,"19,768","30,545",932
Ohio,Logan ,44,44,"7,615","13,440",413
Ohio,Lorain ,235,235,"77,719","55,031","2,342"
Ohio,Lucas ,495,495,"134,729","70,865","3,130"
Ohio,Madison ,43,43,"6,193","10,178",302
Ohio,Mahoning ,287,287,"76,356","44,339","2,475"
Ohio,Marion ,84,84,"12,016","14,840",664
Ohio,Medina ,151,151,"24,614","31,785",890
Ohio,Meigs ,27,27,"3,990","5,891",240
Ohio,Mercer ,41,41,"5,636","14,730",306
Ohio,Miami ,82,82,"10,739","22,217",709
Ohio,Monroe ,29,29,"3,623","2,973",209
Ohio,Montgomery ,548,548,"136,110","123,040","3,641"
Ohio,Morgan ,22,22,"2,921","3,387",198
Ohio,Morrow ,33,33,"5,960","9,787",379
Ohio,Muskingum ,85,85,"17,209","20,174",779
Ohio,Noble ,27,27,"2,419","3,387",240
Ohio,Ottawa ,44,44,"11,760","10,417",396
Ohio,Paulding ,18,18,"4,043","5,204",278
Ohio,Perry ,42,42,"7,128","7,585",415
Ohio,Pickaway ,48,48,"8,229","13,087",393
Ohio,Pike ,24,24,"5,833","6,005",300
Ohio,Portage ,131,131,"32,160","26,959","1,184"
Ohio,Preble ,45,45,"6,846","13,340",432
Ohio,Putnam ,35,35,"5,169","12,855",323
Ohio,Richland ,113,113,"24,473","32,590","1,296"
Ohio,Ross ,76,76,"13,636","16,027",605
Ohio,Sandusky ,72,72,"15,101","13,935",569
Ohio,Scioto ,92,92,"14,470","16,472",637
Ohio,Seneca ,52,52,"12,751","13,588",524
Ohio,Shelby ,35,35,"6,777","15,005",394
Ohio,Stark ,364,364,"66,712","63,283","2,823"
Ohio,Summit ,475,475,"151,932","107,937","3,380"
Ohio,Trumbull ,273,273,"62,254","39,319","2,522"
Ohio,Tuscarawas ,81,81,"20,957","19,940",973
Ohio,Union ,46,46,"8,348","15,049",407
Ohio,Van Wert ,39,39,"5,046","8,993",301
Ohio,Vinton ,20,20,"2,405","2,962",158
Ohio,Warren ,172,172,"32,372","69,741","1,096"
Ohio,Washington ,56,56,"12,082","16,638",535
Ohio,Wayne ,96,96,"21,144","28,730","1,062"
Ohio,Williams ,46,46,"7,892","9,618",338
Ohio,Wood ,97,97,"32,956","28,819","1,048"
Ohio,Wyandot ,27,27,"4,362","6,190",242
Oklahoma,Adair ,18,18,"2,049","4,636",0
Oklahoma,Alfalfa ,11,11,411,"2,023",0
Oklahoma,Atoka ,15,15,"1,370","3,509",0
Oklahoma,Beaver ,9,9,265,"2,197",0
Oklahoma,Beckham ,13,13,"1,625","5,769",0
Oklahoma,Blaine ,11,11,"1,011","3,100",0
Oklahoma,Bryan ,29,29,"4,423","9,295",0
Oklahoma,Caddo ,25,25,"3,395","6,401",0
Oklahoma,Canadian ,53,53,"11,422","36,411",0
Oklahoma,Carter ,28,28,"5,603","13,241",0
Oklahoma,Cherokee ,26,26,"7,193","9,182",0
Oklahoma,Choctaw ,18,18,"1,859","3,729",0
Oklahoma,Cimarron ,7,7,152,"1,119",0
Oklahoma,Cleveland ,91,91,"39,673","64,730",0
Oklahoma,Coal ,12,12,570,"1,609",0
Oklahoma,Comanche ,43,43,"14,120","20,127",0
Oklahoma,Cotton ,12,12,690,"1,793",0
Oklahoma,Craig ,17,17,"2,072","3,858",0
Oklahoma,Creek ,43,43,"8,318","20,181",0
Oklahoma,Custer ,13,13,"2,660","7,842",0
Oklahoma,Delaware ,22,22,"5,084","10,274",0
Oklahoma,Dewey ,11,11,346,"1,857",0
Oklahoma,Ellis ,10,10,282,"1,627",0
Oklahoma,Garfield ,33,33,"5,545","17,066",0
Oklahoma,Garvin ,24,24,"3,028","7,708",0
